date,open,high,low,close,volume
2025-11-20T14:15:00+05:30,1548.9,1550.9,1545.9,1549.4,5585583
2025-11-20T15:15:00+05:30,1549.5,1550.7,1548.2,1549.5,1135503
2025-11-21T09:15:00+05:30,1541,1557.8,1540.1,1548.8,2715740
2025-11-21T10:15:00+05:30,1548.8,1552,1545.6,1551.8,849072
2025-11-21T11:15:00+05:30,1551.8,1551.8,1541.2,1546.7,1261999
2025-11-21T12:15:00+05:30,1546.5,1554.8,1546.5,1550.2,1935334
2025-11-21T13:15:00+05:30,1550.2,1551.7,1545.3,1551.2,1042451
2025-11-21T14:15:00+05:30,1551.3,1553.6,1547.1,1548,1093358
2025-11-21T15:15:00+05:30,1547.9,1548,1543.1,1543.7,633787
2025-11-24T09:15:00+05:30,1550,1550,1540.3,1545,1262858
2025-11-24T10:15:00+05:30,1545,1545,1533.4,1534.8,1736097
2025-11-24T11:15:00+05:30,1534.8,1539,1533.2,1533.7,1192395
2025-11-24T12:15:00+05:30,1533.6,1539,1533.3,1538.7,1451710
2025-11-24T13:15:00+05:30,1538.7,1540,1535.4,1537.8,1293696
2025-11-24T14:15:00+05:30,1537.7,1544.4,1533.7,1535.3,7130262
2025-11-24T15:15:00+05:30,1535.4,1536.5,1531.8,1534.8,4253116
2025-11-25T09:15:00+05:30,1535.9,1559.6,1525.1,1556.4,3041095
2025-11-25T10:15:00+05:30,1555.9,1557,1547.5,1550,1296137
2025-11-25T11:15:00+05:30,1550,1554,1544.1,1545.6,1858148
2025-11-25T12:15:00+05:30,1545.6,1552.5,1543.6,1548.4,1854373
2025-11-25T13:15:00+05:30,1548.5,1551.3,1547.5,1550.2,1565676
2025-11-25T14:15:00+05:30,1550.3,1550.3,1537.4,1539,3955267
2025-11-25T15:15:00+05:30,1539,1543.1,1538.1,1540.7,1374784
2025-11-26T09:15:00+05:30,1542.3,1554.7,1540.5,1551.4,1769768
2025-11-26T10:15:00+05:30,1551.2,1563.2,1550.4,1560.4,1739118
2025-11-26T11:15:00+05:30,1560.4,1564.2,1559.1,1563.7,1410812
2025-11-26T12:15:00+05:30,1563.7,1568.8,1562.8,1565.9,1506860
2025-11-26T13:15:00+05:30,1565.8,1569,1560.1,1567.9,2371804
2025-11-26T14:15:00+05:30,1567.9,1571.6,1565.1,1569.6,4121099
2025-11-26T15:15:00+05:30,1569.7,1571,1568.2,1569.6,1010606
2025-11-27T09:15:00+05:30,1575,1575.5,1565.1,1568,2058297
2025-11-27T10:15:00+05:30,1568.1,1570,1564,1564.5,1049082
2025-11-27T11:15:00+05:30,1564.5,1565,1561.2,1563.8,963090
2025-11-27T12:15:00+05:30,1563.9,1564.3,1560.3,1560.9,947997
2025-11-27T13:15:00+05:30,1561,1561.8,1556,1557.6,1111814
2025-11-27T14:15:00+05:30,1557.6,1566.2,1557,1565.2,2840171
2025-11-27T15:15:00+05:30,1565.3,1569.4,1563.1,1564.8,645445
2025-11-28T09:15:00+05:30,1568,1580,1563,1575.1,2147836
2025-11-28T10:15:00+05:30,1575.4,1581.3,1571.5,1575.1,1269893
2025-11-28T11:15:00+05:30,1575.1,1575.9,1571,1571.6,958071
2025-11-28T12:15:00+05:30,1571.6,1572.8,1570,1570.3,838870
2025-11-28T13:15:00+05:30,1570.3,1573.9,1567.3,1568.6,1346261
2025-11-28T14:15:00+05:30,1568.6,1570.6,1566.6,1567.2,1645017
2025-11-28T15:15:00+05:30,1567.2,1570.1,1565.9,1569,698712
2025-12-01T09:15:00+05:30,1575,1577.5,1569.7,1573.1,1076678
2025-12-01T10:15:00+05:30,1572.7,1576.3,1571.5,1573.6,450521
2025-12-01T11:15:00+05:30,1573.6,1577.1,1572.1,1573.1,1317943
2025-12-01T12:15:00+05:30,1573.1,1575,1570.6,1572.5,2015163
2025-12-01T13:15:00+05:30,1572.5,1574.7,1570.3,1574,892699
2025-12-01T14:15:00+05:30,1574,1574,1563.6,1565,2343976
2025-12-01T15:15:00+05:30,1565,1568.6,1564.8,1566,676801
2025-12-02T09:15:00+05:30,1561.1,1567.5,1556.5,1557.5,1880846
2025-12-02T10:15:00+05:30,1557.5,1558.8,1552.7,1553.4,1131722
2025-12-02T11:15:00+05:30,1553.4,1553.6,1550.6,1552.7,1314054
2025-12-02T12:15:00+05:30,1552.7,1553.3,1547.8,1548.2,1270799
2025-12-02T13:15:00+05:30,1548.2,1549.4,1544.3,1546.2,1621717
2025-12-02T14:15:00+05:30,1546.3,1546.5,1542,1545.9,2843057
2025-12-02T15:15:00+05:30,1545.9,1549.6,1544.9,1549,1172841
2025-12-03T09:15:00+05:30,1545.2,1552.4,1538,1540.3,987736
2025-12-03T10:15:00+05:30,1540.5,1541.7,1535.7,1537.1,686980
2025-12-03T11:15:00+05:30,1537.1,1539,1533,1538.7,622614
2025-12-03T12:15:00+05:30,1538.5,1540,1537.1,1537.8,454168
2025-12-03T13:15:00+05:30,1537.8,1541.5,1536,1541.2,683626
2025-12-03T14:15:00+05:30,1541,1542,1536.8,1538.7,1655720
2025-12-03T15:15:00+05:30,1538.7,1541,1537.7,1539.1,936950
2025-12-04T09:15:00+05:30,1536,1551.3,1535.5,1550.5,1671137
2025-12-04T10:15:00+05:30,1550.8,1560,1548.7,1559.9,1137329
2025-12-04T11:15:00+05:30,1560,1560.5,1549.1,1549.2,1398355
2025-12-04T12:15:00+05:30,1549.4,1549.7,1545,1546,849975
2025-12-04T13:15:00+05:30,1546,1547.9,1540,1543,1522131
2025-12-04T14:15:00+05:30,1543.2,1550.4,1539,1539.7,2669221
2025-12-04T15:15:00+05:30,1539.8,1540.2,1517.6,1525.9,2526403
2025-12-05T09:15:00+05:30,1530.4,1532,1520.6,1526.2,2049832
2025-12-05T10:15:00+05:30,1525.9,1533.9,1523.3,1531.8,1046309
2025-12-05T11:15:00+05:30,1531.2,1534.6,1530.5,1532.4,672238
2025-12-05T12:15:00+05:30,1531.8,1539.4,1531.6,1537.2,848273
2025-12-05T13:15:00+05:30,1537.2,1540.9,1535.9,1537.3,1099328
2025-12-05T14:15:00+05:30,1537.3,1541.8,1534.4,1540.7,3484904
2025-12-05T15:15:00+05:30,1540.3,1545.8,1540.3,1544.6,800429
2025-12-08T09:15:00+05:30,1539.2,1551,1539.2,1547.9,897709
2025-12-08T10:15:00+05:30,1548,1548.3,1540.2,1540.2,626862
2025-12-08T11:15:00+05:30,1540.3,1546.4,1539.8,1539.8,1119274
2025-12-08T12:15:00+05:30,1539.7,1544.5,1535.8,1543.7,3049165
2025-12-08T13:15:00+05:30,1544,1544.5,1535,1539.6,2218397
2025-12-08T14:15:00+05:30,1539.7,1546.1,1536.2,1544.4,2381618
2025-12-08T15:15:00+05:30,1544.4,1544.5,1538.7,1538.7,838361
2025-12-09T09:15:00+05:30,1540.3,1542.5,1520.1,1530.6,2312181
2025-12-09T10:15:00+05:30,1530.8,1535.5,1529.3,1531.6,1166497
2025-12-09T11:15:00+05:30,1531.7,1534.9,1527.4,1534.7,889460
2025-12-09T12:15:00+05:30,1534.9,1535.8,1530.3,1531.2,916649
2025-12-09T13:15:00+05:30,1531.4,1534.5,1530,1533.7,869986
2025-12-09T14:15:00+05:30,1533.6,1533.7,1525.2,1528.9,3286566
2025-12-09T15:15:00+05:30,1528.7,1534,1528,1531.2,1947816
2025-12-10T09:15:00+05:30,1534,1542.9,1531.4,1541.7,1334219
2025-12-10T10:15:00+05:30,1541.6,1547.5,1539.1,1546.5,1360330
2025-12-10T11:15:00+05:30,1546.5,1546.5,1537.5,1538.3,1086442
2025-12-10T12:15:00+05:30,1538.2,1539.5,1535.5,1537.2,625274
2025-12-10T13:15:00+05:30,1537.4,1543,1537,1538.1,1043495
2025-12-10T14:15:00+05:30,1538,1539.2,1535.5,1538.3,1640662
2025-12-10T15:15:00+05:30,1538.3,1538.7,1532,1533.5,798867
2025-12-11T09:15:00+05:30,1536.9,1538.5,1524,1533.1,849926
2025-12-11T10:15:00+05:30,1533.6,1536.5,1531.6,1535,443613
2025-12-11T11:15:00+05:30,1535.1,1544.7,1534.5,1543.1,626848
2025-12-11T12:15:00+05:30,1543.4,1550,1542.1,1546.4,762551
2025-12-11T13:15:00+05:30,1546.1,1547.8,1543,1543.5,514250
2025-12-11T14:15:00+05:30,1543.6,1546.8,1541.3,1544.5,1122886
2025-12-11T15:15:00+05:30,1544.5,1546.2,1543,1544.7,306399
2025-12-12T09:15:00+05:30,1550.8,1555,1547.7,1551.6,679325
2025-12-12T10:15:00+05:30,1551.3,1552.6,1546.1,1552.6,669091
2025-12-12T11:15:00+05:30,1552.5,1558.9,1552.1,1557,561504
2025-12-12T12:15:00+05:30,1556.9,1558.9,1554.2,1558,611198
2025-12-12T13:15:00+05:30,1558,1559.8,1556.7,1559.1,646766
2025-12-12T14:15:00+05:30,1559,1559.8,1555.7,1556.7,1266897
2025-12-12T15:15:00+05:30,1556.8,1556.9,1554,1554.3,613154
2025-12-15T09:15:00+05:30,1551.2,1556,1546.5,1552.1,1176852
2025-12-15T10:15:00+05:30,1552.1,1553.1,1548.6,1550.6,571749
2025-12-15T11:15:00+05:30,1550.6,1554.7,1550,1554.4,556629
2025-12-15T12:15:00+05:30,1554.4,1556.6,1553.5,1556.4,538167
2025-12-15T13:15:00+05:30,1556.5,1556.5,1552.5,1554.5,775533
2025-12-15T14:15:00+05:30,1554.5,1558.6,1553.1,1556,1222268
2025-12-15T15:15:00+05:30,1555.9,1557.6,1555.2,1556.5,399834
2025-12-16T09:15:00+05:30,1545,1551.7,1540.3,1540.8,1245931
2025-12-16T10:15:00+05:30,1540.8,1543.4,1538.8,1541.3,729016
2025-12-16T11:15:00+05:30,1541.3,1545.6,1540.4,1543.2,1011328
2025-12-16T12:15:00+05:30,1543.2,1547.4,1540.8,1544.8,1365084
2025-12-16T13:15:00+05:30,1544.8,1550.3,1543.5,1546.9,2001080
2025-12-16T14:15:00+05:30,1547,1547.1,1540.4,1541.3,4199213
2025-12-16T15:15:00+05:30,1541.3,1542.9,1539.2,1540.6,681367
2025-12-17T09:15:00+05:30,1550,1550,1542.1,1543.8,849358
2025-12-17T10:15:00+05:30,1543.8,1544.2,1540.7,1542.5,619169
2025-12-17T11:15:00+05:30,1542.5,1546.6,1539.3,1540.4,982071
2025-12-17T12:15:00+05:30,1540.5,1544.6,1539.7,1543.2,868969
2025-12-17T13:15:00+05:30,1543.3,1545.9,1542.8,1544.8,830382
2025-12-17T14:15:00+05:30,1544.8,1548,1542.7,1543.5,1881990
2025-12-17T15:15:00+05:30,1543.5,1546,1543.3,1545.9,843079
2025-12-18T09:15:00+05:30,1535.2,1548.3,1535.2,1539.8,929867
2025-12-18T10:15:00+05:30,1539.8,1547,1539.3,1542.9,450764
2025-12-18T11:15:00+05:30,1542.9,1551.5,1542,1549.7,922089
2025-12-18T12:15:00+05:30,1549.7,1551,1547.3,1548.5,724607
2025-12-18T13:15:00+05:30,1548.5,1549.6,1544,1544.3,896068
2025-12-18T14:15:00+05:30,1544.2,1547.5,1541.9,1544.7,2023095
2025-12-18T15:15:00+05:30,1544.7,1544.9,1543.4,1543.5,479472
2025-12-19T09:15:00+05:30,1554.4,1569.8,1551,1564.9,2354604
2025-12-19T10:15:00+05:30,1564.7,1574.2,1564.1,1572,1238579
2025-12-19T11:15:00+05:30,1571.8,1573.7,1566.2,1569.8,1470983
2025-12-19T12:15:00+05:30,1569.8,1570,1565.3,1566,680110
2025-12-19T13:15:00+05:30,1565.9,1570.8,1565.1,1569,1901493
2025-12-19T14:15:00+05:30,1569,1570.9,1564.1,1565.1,3480332
2025-12-19T15:15:00+05:30,1565,1566,1564.9,1564.9,2648658
2025-12-22T09:15:00+05:30,1573.5,1576,1569,1572.3,1849218
2025-12-22T10:15:00+05:30,1572.2,1574.4,1571,1571.5,822341
2025-12-22T11:15:00+05:30,1571.9,1572.5,1566.6,1566.8,783276
2025-12-22T12:15:00+05:30,1566.9,1571.9,1565.3,1570.8,1548470
2025-12-22T13:15:00+05:30,1570.7,1571.7,1568.7,1569.1,1082994
2025-12-22T14:15:00+05:30,1569.1,1575.9,1566.3,1575.6,3008438
2025-12-22T15:15:00+05:30,1575.6,1577.5,1574.6,1576.6,1000817
2025-12-23T09:15:00+05:30,1580.9,1580.9,1571.6,1575.8,561122
2025-12-23T10:15:00+05:30,1575.8,1576.3,1571.8,1572.7,346233
2025-12-23T11:15:00+05:30,1572.6,1576.1,1571.2,1575.1,559864
2025-12-23T12:15:00+05:30,1575.6,1576.1,1572.1,1574.5,962359
2025-12-23T13:15:00+05:30,1574.5,1575.8,1570.1,1574.1,772079
2025-12-23T14:15:00+05:30,1574.1,1576.8,1568.1,1571.9,3488055
2025-12-23T15:15:00+05:30,1571.9,1572.7,1568.7,1569,772090
2025-12-24T09:15:00+05:30,1572.7,1575.7,1568.1,1569.1,602104
2025-12-24T10:15:00+05:30,1569,1569.9,1565,1566.8,407907
2025-12-24T11:15:00+05:30,1566.6,1567.5,1563,1563.7,542915
2025-12-24T12:15:00+05:30,1563.7,1564.9,1555,1557.5,2353004
2025-12-24T13:15:00+05:30,1557.3,1560,1556,1559,1196379
2025-12-24T14:15:00+05:30,1559,1562,1553.6,1561.4,3187104
2025-12-24T15:15:00+05:30,1561.4,1561.6,1558.6,1560.9,435675
2025-12-26T09:15:00+05:30,1554.7,1561,1554.3,1559,398604
2025-12-26T10:15:00+05:30,1558.8,1560.4,1556,1558,256709
2025-12-26T11:15:00+05:30,1558.2,1559.5,1556.7,1558,242322
2025-12-26T12:15:00+05:30,1558,1558.6,1555.6,1556.6,246721
2025-12-26T13:15:00+05:30,1556.6,1559.8,1556.1,1559.3,363609
2025-12-26T14:15:00+05:30,1559.3,1560.4,1556.4,1560,541170
2025-12-26T15:15:00+05:30,1560,1560.9,1559,1560.6,235971
