time_ist,security_id,instrument_name,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,,avg_bid_order_size,avg_ask_order_size,,bid_vwap,Bid Vwap change,ask_vwap,ask vwap change,bid_50pct_level,ask_50pct_level,order ratio,OIMBR,Bids Avg value,Ask avg value,ratio
14:14:42,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,115500,113850,503,580,1.0145,4%,229.62,196.29,1.169799786,25924.15,3%,25990.53,4%,120,103,0.867241379,1.169801193,299.4239325,295.9021841,1.011901732
14:14:43,49543,NIFTY DEC 2025 FUT,25954.8,25959,4.2,115950,120675,509,608,0.9608,-5%,227.8,198.48,1.147722692,25924,-1%,25990.79,1%,119,96,0.837171053,1.147674656,300.58878,313.6438583,0.958376107
14:14:43,49543,NIFTY DEC 2025 FUT,25954.9,25959,4.1,115950,120375,510,602,0.9632,0%,227.35,199.96,1.136977395,25923.85,-1%,25989.98,-3%,119,99,0.84717608,1.136953725,300.5870408,312.8543843,0.960788967
14:14:43,49543,NIFTY DEC 2025 FUT,25954.9,25959,4.1,116475,120900,516,605,0.9634,0%,225.73,199.83,1.129610169,25923.71,-1%,25989.94,0%,118,96,0.852892562,1.129567829,301.9464122,314.2183746,0.960944479
14:14:43,49543,NIFTY DEC 2025 FUT,25954.9,25959,4.1,115725,120225,506,596,0.9626,0%,228.71,201.72,1.133799326,25924.11,2%,25989.69,-1%,120,97,0.848993289,1.133813439,300.006763,312.461048,0.96014132
14:14:43,49543,NIFTY DEC 2025 FUT,25954.8,25959,4.2,115125,115800,503,565,0.9942,3%,228.88,204.96,1.116705699,25923.99,0%,25990.66,4%,122,101,0.890265487,1.116745527,298.4499349,300.9718428,0.991620785
14:14:44,49543,NIFTY DEC 2025 FUT,25954.8,25957.2,2.4,114300,115875,496,552,0.9864,-1%,230.44,209.92,1.097751524,25923.62,-1%,25989.02,-6%,121,99,0.898550725,1.097767742,296.3069766,301.1477693,0.983925524
14:14:44,49543,NIFTY DEC 2025 FUT,25955.1,25957.2,2.1,114900,115875,503,550,0.9916,1%,228.43,210.68,1.084250997,25923.68,0%,25988.84,-1%,119,99,0.914545455,1.084254473,297.8630832,301.1456835,0.989099627
14:14:44,49543,NIFTY DEC 2025 FUT,25955.1,25957.2,2.1,114900,115950,503,551,0.9909,0%,228.43,210.44,1.08548755,25923.69,0%,25988.82,0%,120,99,0.912885662,1.085459046,297.8631981,301.3403679,0.988460989
14:14:44,49543,NIFTY DEC 2025 FUT,25955.1,25957.2,2.1,114900,116850,500,555,0.9833,-1%,229.8,210.54,1.091479054,25923.9,1%,25988.48,-1%,122,98,0.900900901,1.091463,297.865611,303.6753888,0.98086846
14:14:45,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,114750,119700,500,593,0.9586,-3%,229.5,201.85,1.136982908,25923.76,-1%,25989.63,4%,121,98,0.84317032,1.1368996,297.475146,311.0958711,0.956216953
14:14:45,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,114000,120375,490,597,0.947,-1%,232.65,201.63,1.153846154,25924.2,2%,25989.48,-1%,127,98,0.820770519,1.153793878,295.53588,312.8483655,0.944661736
14:14:45,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,113325,120450,483,598,0.9408,-1%,234.63,201.42,1.164879357,25924.19,0%,25989.46,0%,128,98,0.807692308,1.1648,293.7858832,313.0430457,0.938483979
14:14:45,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,112950,121725,479,610,0.9279,-1%,235.8,199.55,1.181658732,25924.29,0%,25989.49,0%,129,96,0.785245902,1.181668058,292.8148556,316.357067,0.925583418
14:14:46,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,112950,122250,479,611,0.9239,0%,235.8,200.08,1.178528589,25924.3,0%,25989.1,-2%,129,97,0.78396072,1.178502923,292.8149685,317.7167475,0.921622706
14:14:46,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,113250,122550,482,613,0.9241,0%,234.96,199.92,1.175270108,25924.17,-1%,25989.03,0%,128,96,0.7862969,1.175255809,293.5912253,318.4955627,0.921806329
14:14:46,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,112725,121950,477,588,0.9244,0%,236.32,207.4,1.139440694,25923.93,-1%,25987.27,-7%,127,97,0.81122449,1.13951195,292.2275009,316.9147577,0.922101271
14:14:46,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,107250,122550,471,593,0.8752,-5%,227.71,206.66,1.101858124,25922.21,-7%,25987.12,-1%,128,94,0.794266442,1.10189724,278.0157023,318.4721556,0.872967063
14:14:47,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,110175,125625,471,635,0.877,0%,233.92,197.83,1.182429359,25922.68,2%,25988.3,5%,123,95,0.741732283,1.182367304,285.6031269,326.4780188,0.874800478
14:14:47,49543,NIFTY DEC 2025 FUT,25955.1,25959,3.9,111375,125550,481,634,0.8871,1%,231.55,198.03,1.169267283,25922.82,1%,25988.26,0%,121,96,0.758675079,1.16927526,288.7154078,326.2826043,0.884863011
14:14:47,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,112575,125775,487,637,0.8951,1%,231.16,197.45,1.170726766,25923.16,1%,25988.51,1%,120,94,0.764521193,1.170798152,291.8299737,326.8704845,0.892800016
14:14:47,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,112800,122700,487,595,0.9193,3%,231.62,206.22,1.123169431,25923.26,0%,25987.16,-5%,121,95,0.818487395,1.123169405,292.4143728,318.8624532,0.917054893
14:14:48,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,101700,126975,485,651,0.8009,-13%,209.69,195.05,1.075057678,25920.04,-12%,25988.55,5%,133,92,0.74500768,1.075022474,263.6068068,329.9896136,0.798833648
14:14:48,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,108150,126000,475,638,0.8583,7%,227.68,197.49,1.1528685,25921.83,7%,25987.98,-2%,126,95,0.744514107,1.152832421,280.3445915,327.448548,0.856148525
14:14:48,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,107475,126000,483,638,0.853,-1%,222.52,197.49,1.126740594,25921.21,-2%,25987.97,0%,127,95,0.757053292,1.12673706,278.5882045,327.448422,0.850784996
14:14:48,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,110775,122850,483,596,0.9017,6%,229.35,206.12,1.112701339,25921.65,2%,25986.76,-5%,121,91,0.810402685,1.112656729,287.1470779,319.2473466,0.899450163
14:14:49,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,113250,119175,493,614,0.9503,5%,229.72,194.1,1.183513653,25923.15,6%,25989.9,12%,120,97,0.802931596,1.183537931,293.5796738,309.7346333,0.94784258
14:14:49,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,114675,120225,511,571,0.9538,0%,224.41,210.55,1.065827594,25923.04,0%,25987.48,-9%,118,97,0.894921191,1.065792172,297.2724612,312.4344783,0.95147137
14:14:49,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,114450,123750,507,616,0.9248,-3%,225.74,200.89,1.123699537,25923.25,1%,25988.46,4%,118,95,0.823051948,1.12362288,296.6915963,321.6071925,0.922527864
14:14:49,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,115950,124125,508,618,0.9341,1%,228.25,200.85,1.136420214,25923.74,2%,25988.38,0%,119,95,0.822006472,1.136365748,300.5857653,322.5807668,0.931815521
14:14:49,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,115200,124125,516,621,0.9281,-1%,223.26,199.88,1.116970182,25923.06,-3%,25988.38,0%,116,95,0.830917874,1.116957558,298.6336512,322.5807668,0.92576397
14:14:50,49543,NIFTY DEC 2025 FUT,25954.6,25959,4.4,115425,122775,500,613,0.9401,1%,230.85,200.29,1.152578761,25924.22,4%,25988.95,2%,121,96,0.815660685,1.1525626,299.2303094,319.0793336,0.937792824
14:14:50,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,115200,123225,497,612,0.9349,-1%,231.79,201.35,1.151179538,25924.32,0%,25988.59,-1%,122,95,0.812091503,1.15122495,298.6481664,320.2444003,0.932563274
14:14:50,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,115425,122925,500,612,0.939,0%,230.85,200.86,1.149307976,25924.23,0%,25988.65,0%,121,95,0.816993464,1.149336,299.2304248,319.4654801,0.93665965
14:14:50,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,115200,122925,497,612,0.9372,0%,231.79,200.86,1.153987852,25924.33,0%,25988.65,0%,122,95,0.812091503,1.154057143,298.6482816,319.4654801,0.934837409
14:14:51,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116175,122175,509,607,0.9509,1%,228.24,201.28,1.133942766,25924.02,-1%,25988.82,1%,119,96,0.838550247,1.133980943,301.1723024,317.5184084,0.948519186
14:14:51,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116100,120825,506,599,0.9609,1%,229.45,201.71,1.137524168,25924.47,2%,25989.06,1%,118,99,0.844741235,1.137508103,300.9830967,314.0128175,0.958505768
14:14:51,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116100,119250,506,591,0.9736,1%,229.45,201.78,1.137129547,25924.48,0%,25989.47,2%,118,98,0.856175973,1.137149407,300.9832128,309.9244298,0.971150332
14:14:51,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116100,118950,506,588,0.976,0%,229.45,202.3,1.134206624,25924.48,0%,25989.5,0%,118,99,0.860544218,1.134166008,300.9832128,309.1451025,0.973598515
14:14:52,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116100,118875,506,587,0.9767,0%,229.45,202.51,1.133030468,25924.48,0%,25989.52,0%,118,99,0.862010221,1.133049209,300.9832128,308.950419,0.974212023
14:14:52,49543,NIFTY DEC 2025 FUT,25954.7,25959,4.3,116025,119400,506,594,0.9717,-1%,229.3,201.01,1.140739267,25924.46,0%,25989.72,1%,119,97,0.851851852,1.140691304,300.7885472,310.3172568,0.969293652
14:14:52,49543,NIFTY DEC 2025 FUT,25954.7,25959.3,4.6,114375,119025,506,590,0.9609,-1%,226.04,201.74,1.120452067,25923.67,-3%,25989.81,0%,122,100,0.857627119,1.120416996,296.5019756,309.3437135,0.958487154
14:14:52,49543,NIFTY DEC 2025 FUT,25954.7,25959.3,4.6,115650,119325,505,594,0.9692,1%,229.01,200.88,1.140033851,25924.17,2%,25989.93,0%,120,99,0.85016835,1.140009505,299.8130261,310.1248397,0.966749475
14:14:53,49543,NIFTY DEC 2025 FUT,25954.7,25959.3,4.6,115350,119475,502,595,0.9655,0%,229.78,200.8,1.144322709,25924.08,0%,25989.89,0%,121,99,0.843697479,1.14436753,299.0342628,310.5142108,0.963029235
14:14:53,49543,NIFTY DEC 2025 FUT,25954.7,25959.3,4.6,113850,119475,502,591,0.9529,-1%,226.79,202.16,1.121834191,25923.48,-2%,25989.71,-1%,121,97,0.849407783,1.121840438,295.1388198,310.5120602,0.950490682
14:14:53,49543,NIFTY DEC 2025 FUT,25954.5,25959.3,4.8,114675,120075,508,599,0.955,0%,225.74,200.46,1.126109947,25923.63,1%,25989.84,1%,119,97,0.848080134,1.126072835,297.279227,312.0730038,0.952595141
14:14:53,49543,NIFTY DEC 2025 FUT,25954.5,25959.3,4.8,114900,120075,511,598,0.9569,0%,224.85,200.79,1.119826685,25923.58,0%,25989.65,-1%,118,96,0.85451505,1.119816438,297.8619342,312.0707224,0.954469333
14:14:54,49543,NIFTY DEC 2025 FUT,25954.5,25959.3,4.8,115200,119100,519,597,0.9673,1%,221.97,199.5,1.112631579,25923.28,-1%,25990.07,2%,117,98,0.869346734,1.112674566,298.6361856,309.5417337,0.964768731
14:14:54,49543,NIFTY DEC 2025 FUT,25954.5,25959.3,4.8,113250,119850,495,599,0.9449,-2%,228.79,200.08,1.143492603,25923.61,1%,25989.89,-1%,122,98,0.826377295,1.143424444,293.5848833,311.4888317,0.942521379
14:14:54,49543,NIFTY DEC 2025 FUT,25954.5,25959.3,4.8,114150,119175,499,595,0.9578,1%,228.76,200.29,1.142143891,25923.63,0%,25990,0%,121,98,0.838655462,1.142066132,295.9182365,309.735825,0.955389117
14:14:54,49543,NIFTY DEC 2025 FUT,25954.5,25959.9,5.4,112575,119775,497,597,0.9399,-2%,226.51,200.63,1.12899367,25923.15,-2%,25989.73,-1%,120,96,0.832495812,1.129014688,291.8298611,311.2919911,0.937479503
14:14:55,49543,NIFTY DEC 2025 FUT,25954.5,25959.2,4.7,115650,116325,509,551,0.9942,6%,227.21,211.12,1.076212581,25923.78,2%,25988.44,-5%,118,99,0.923774955,1.076236149,299.8085157,302.3105283,0.9917237
14:14:55,49543,NIFTY DEC 2025 FUT,25954.5,25959.2,4.7,115350,119250,505,591,0.9673,-3%,228.42,201.78,1.132024978,25923.87,0%,25990.03,6%,120,98,0.854483926,1.132028317,299.0318405,309.9311078,0.964833258
14:14:55,49543,NIFTY DEC 2025 FUT,25954.5,25959.2,4.7,115350,118725,505,589,0.9716,0%,228.42,201.57,1.133204346,25923.87,0%,25990.05,0%,120,99,0.857385399,1.133212673,299.0318405,308.5668686,0.969098989
14:14:55,49543,NIFTY DEC 2025 FUT,25954.5,25959.2,4.7,115275,120375,504,602,0.9576,-1%,228.72,199.96,1.143828766,25923.9,0%,25989.98,0%,121,97,0.837209302,1.1438,298.8377573,312.8543843,0.955197601
14:14:55,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113925,120375,504,602,0.9464,-1%,226.04,199.96,1.130426085,25923.43,-2%,25989.98,0%,120,97,0.837209302,1.130422222,295.3326763,312.8543843,0.943994047
14:14:56,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113700,121350,501,608,0.937,-1%,226.95,199.59,1.137081016,25923.44,0%,25989.76,-1%,120,93,0.824013158,1.137117764,294.7495128,315.3857376,0.934568301
14:14:56,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113475,121425,498,609,0.9345,0%,227.86,199.38,1.142842813,25923.59,1%,25989.79,0%,122,93,0.81773399,1.142792169,294.1679375,315.5810251,0.932147101
14:14:56,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113475,121275,498,607,0.9357,0%,227.86,199.79,1.140497522,25923.58,0%,25989.73,0%,122,94,0.820428336,1.140501807,294.1678241,315.1904506,0.933301829
14:14:56,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113475,121425,498,609,0.9345,0%,227.86,199.38,1.142842813,25923.58,0%,25989.79,0%,122,93,0.81773399,1.142792169,294.1678241,315.5810251,0.932146741
14:14:57,49543,NIFTY DEC 2025 FUT,25954.5,25959.8,5.3,113475,121650,498,611,0.9328,0%,227.86,199.1,1.144450025,25923.58,0%,25989.73,0%,122,93,0.815057283,1.144459438,294.1678241,316.1650655,0.93042482
14:14:57,49543,NIFTY DEC 2025 FUT,25954.5,25958.9,4.4,114600,121950,495,612,0.9397,1%,231.52,199.26,1.161899026,25924.09,2%,25989.57,-1%,122,94,0.808823529,1.161810909,297.0900714,316.9428062,0.937361775
14:14:57,49543,NIFTY DEC 2025 FUT,25954.5,25958.9,4.4,114600,121200,495,602,0.9455,1%,231.52,201.33,1.149952814,25924.09,0%,25989.24,-1%,122,97,0.822259136,1.149880808,297.0900714,314.9895888,0.943174257
14:14:57,49543,NIFTY DEC 2025 FUT,25954.5,25958.9,4.4,114600,120450,495,600,0.9514,1%,231.52,200.75,1.153275218,25924.08,0%,25989.41,1%,122,97,0.825,1.153212121,297.0899568,313.0424435,0.949040499
14:14:58,49543,NIFTY DEC 2025 FUT,25954.5,25958.9,4.4,115125,121200,502,602,0.9499,0%,229.33,201.33,1.13907515,25923.86,-1%,25989.23,-1%,122,97,0.833887043,1.139123108,298.4484383,314.9894676,0.94748704
14:14:58,49543,NIFTY DEC 2025 FUT,25954.5,25958.9,4.4,114075,121200,498,602,0.9412,-1%,229.07,201.33,1.137783738,25923.66,-1%,25989.22,0%,121,97,0.827242525,1.137755823,295.7241515,314.9893464,0.938838582
14:14:58,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,113700,122175,497,613,0.9306,-1%,228.77,199.31,1.147809944,25922.75,-4%,25989.23,0%,116,96,0.810766721,1.147802414,294.7416675,317.5234175,0.928251748
14:14:58,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,113850,122100,498,612,0.9324,0%,228.61,199.51,1.145857351,25922.79,0%,25989.25,0%,115,96,0.81372549,1.145840964,295.1309642,317.3287425,0.930048006
14:14:59,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,114525,122325,503,615,0.9362,0%,227.68,198.9,1.144695827,25923.06,1%,25989.28,0%,116,96,0.817886179,1.144658052,296.8838447,317.9138676,0.933849935
14:14:59,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,114150,122175,498,615,0.9343,0%,229.22,198.66,1.153830665,25923.23,1%,25989.36,0%,117,96,0.809756098,1.153804217,295.9136705,317.5250058,0.931938162
14:14:59,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,114075,121575,497,606,0.9383,0%,229.53,200.62,1.14410328,25923.31,0%,25989.07,-1%,118,97,0.820132013,1.144084105,295.7201588,315.9621185,0.935935486
14:14:59,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,113325,122850,492,618,0.9225,-2%,230.34,198.79,1.158710197,25923.22,0%,25989.18,0%,119,95,0.796116505,1.15875,293.7748907,319.2770763,0.920125222
14:15:00,49543,NIFTY DEC 2025 FUT,25954.5,25958.8,4.3,113775,123150,497,618,0.9239,0%,228.92,199.27,1.148793095,25923.12,0%,25988.96,-1%,118,96,0.80420712,1.1488334,294.9402978,320.0540424,0.9215328
14:15:00,49543,NIFTY DEC 2025 FUT,25954.5,25958.7,4.2,113475,123150,492,616,0.9214,0%,230.64,199.92,1.153661465,25923.15,0%,25988.73,-1%,118,96,0.798701299,1.153622764,294.1629446,320.05121,0.919112115
14:15:00,49543,NIFTY DEC 2025 FUT,25953.3,25959.8,6.5,94875,120300,474,589,0.7887,-14%,200.16,204.24,0.980023502,25917.1,-23%,25985.92,-11%,129,87,0.80475382,0.980051266,245.8884863,312.6106176,0.786564731
14:15:00,49543,NIFTY DEC 2025 FUT,25952.6,25958.7,6.1,98325,121050,460,599,0.8123,3%,213.75,202.09,1.057697066,25917.65,2%,25985.66,-1%,128,87,0.767946578,1.05775587,254.8352936,314.5564143,0.810141781
14:15:01,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,109575,123750,471,611,0.8855,9%,232.64,202.54,1.14861262,25921.88,16%,25986.4,3%,125,85,0.77086743,1.148705945,284.0390001,321.5817,0.883256106
14:15:01,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,108150,122625,471,611,0.882,0%,229.62,200.7,1.144095665,25921.05,-3%,25985.19,-5%,127,83,0.77086743,1.144165605,280.3361558,318.6433924,0.879780226
14:15:01,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,110550,123300,485,610,0.8966,2%,227.94,202.13,1.1276901,25921.6,2%,25984.82,-1%,122,80,0.795081967,1.127682474,286.563288,320.3928306,0.894412298
14:15:01,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,109875,123750,476,616,0.8879,-1%,230.83,200.89,1.149036786,25921.8,1%,25984.89,0%,125,77,0.772727273,1.149047059,284.8157775,321.5630138,0.885723063
14:15:01,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,108525,123750,477,616,0.877,-1%,227.52,200.89,1.132560108,25921.18,-2%,25984.82,0%,125,78,0.774350649,1.132561845,281.309606,321.5621475,0.874821891
14:15:02,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,109125,124800,473,625,0.8744,0%,230.71,199.68,1.155398638,25921.03,-1%,25984.55,-1%,124,77,0.7568,1.155391121,282.8632399,324.287184,0.872261544
14:15:02,49543,NIFTY DEC 2025 FUT,25954.6,25958.7,4.1,109875,123750,477,606,0.8879,2%,230.35,204.21,1.128005485,25921.84,3%,25985.83,5%,124,85,0.787128713,1.128023899,284.816217,321.5746463,0.88569239
14:15:02,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,108900,122475,469,600,0.8892,0%,232.2,204.12,1.137566138,25921.03,-3%,25984.42,-5%,125,80,0.781666667,1.137569296,282.2800167,318.244184,0.88699191
14:15:02,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,108525,122475,464,600,0.8861,0%,233.89,204.12,1.145845581,25921.23,1%,25984.41,0%,126,81,0.773333333,1.145818966,281.3101486,318.2440615,0.883944691
14:15:03,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,109200,124200,473,619,0.8792,-1%,230.87,200.65,1.150610516,25921.13,0%,25984.64,1%,125,78,0.764135703,1.150580973,283.0587396,322.7292288,0.877078102
14:15:03,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,110100,123900,483,614,0.8886,1%,227.95,201.79,1.129639724,25921.25,0%,25984.61,0%,122,79,0.786644951,1.129607453,285.3929625,321.9493179,0.886453074
14:15:03,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,109875,126825,477,630,0.8664,-2%,230.35,201.31,1.144255129,25921.57,1%,25985.65,4%,124,79,0.757142857,1.144301887,284.8132504,329.5630061,0.86421487
14:15:03,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,109875,126300,477,624,0.87,0%,230.35,202.4,1.138092885,25921.58,0%,25985.58,0%,123,80,0.764423077,1.138113208,284.8133603,328.1978754,0.867809884
14:15:04,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,110625,126375,485,624,0.8754,1%,228.09,202.52,1.126259135,25921.51,0%,25985.6,0%,122,79,0.77724359,1.126287835,286.7567044,328.39302,0.873211935
14:15:04,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111450,128100,489,653,0.87,-1%,227.91,196.17,1.16179844,25922,2%,25986.93,5%,120,91,0.748851455,1.161779141,288.90069,332.8925733,0.86784961
14:15:04,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111075,128700,485,659,0.8631,-1%,229.02,195.3,1.17265745,25922,0%,25986.84,0%,121,88,0.735963581,1.172748247,287.928615,334.4506308,0.8609002
14:15:04,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111300,128925,488,662,0.8633,0%,228.07,194.75,1.171091142,25921.96,0%,25986.84,0%,120,88,0.737160121,1.171115984,288.5114148,335.0353347,0.861137274
14:15:05,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111300,126225,488,625,0.8818,2%,228.07,201.96,1.129283026,25921.96,0%,25985.73,-4%,120,79,0.7808,1.129354508,288.5114148,328.0048769,0.879594894
14:15:05,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,110700,125700,483,635,0.8807,0%,229.19,197.95,1.157817631,25921.78,-1%,25984.68,-4%,120,76,0.760629921,1.157856108,286.9541046,326.6274276,0.878536462
14:15:05,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,110700,118275,483,592,0.936,6%,229.19,199.79,1.147154512,25921.79,0%,25987.25,10%,120,96,0.815878378,1.147229814,286.9542153,307.3641994,0.933596743
14:15:05,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,112800,121125,503,601,0.9313,-1%,224.25,201.54,1.112682346,25922.01,1%,25988.67,5%,118,96,0.836938436,1.112746123,292.4002728,314.7877654,0.928880678
14:15:06,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,113550,117300,507,590,0.968,4%,223.96,198.81,1.126502691,25922.23,1%,25989.84,5%,118,96,0.859322034,1.126469428,294.3469217,304.8608232,0.965512454
14:15:06,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,113475,118125,505,572,0.9606,-1%,224.7,206.51,1.088082902,25922.31,0%,25987.68,-8%,117,96,0.882867133,1.088045941,294.1534127,306.97947,0.958218518
14:15:06,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,112050,120750,501,598,0.928,-3%,223.65,201.92,1.107616878,25921.9,-2%,25987.2,-2%,119,95,0.837792642,1.107672655,290.4548895,313.79544,0.92561858
14:15:06,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111600,122625,502,612,0.9101,-2%,222.31,200.37,1.10949743,25921.66,-1%,25985.51,-7%,120,82,0.820261438,1.109524303,289.2857256,318.6473164,0.907855522
14:15:07,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,114000,120825,508,589,0.9435,4%,224.41,205.14,1.093935849,25922.42,3%,25987.32,7%,116,95,0.862478778,1.093939961,295.515588,313.9917939,0.941157042
14:15:07,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,113700,120075,509,595,0.9469,0%,223.38,201.81,1.106882711,25922.24,-1%,25986.1,-5%,116,93,0.855462185,1.106887033,294.7358688,312.0280958,0.944581186
14:15:07,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111825,121050,504,606,0.9238,-2%,221.88,199.75,1.110788486,25921.86,-1%,25985.74,-1%,118,88,0.831683168,1.110759524,289.8711995,314.5573827,0.921520891
14:15:07,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,111750,125775,498,627,0.8885,-4%,224.4,200.6,1.118644068,25921.62,-1%,25985.82,0%,120,82,0.794258373,1.118653614,289.6741035,326.8366511,0.886296266
14:15:07,49543,NIFTY DEC 2025 FUT,25954,25958.7,4.7,112200,125475,495,624,0.8942,1%,226.67,201.08,1.127262781,25921.83,1%,25985.97,1%,118,83,0.793269231,1.127233939,290.8429326,326.0589586,0.891994914
14:15:08,49543,NIFTY DEC 2025 FUT,25954,25958.9,4.9,112200,126075,497,631,0.8899,0%,225.75,199.8,1.12987988,25921.82,0%,25986.19,1%,118,84,0.787638669,1.129832797,290.8428204,327.6208904,0.887741987
14:15:08,49543,NIFTY DEC 2025 FUT,25954,25958.9,4.9,111675,125850,491,628,0.8874,0%,227.44,200.4,1.13493014,25922.06,1%,25986.06,-1%,120,84,0.781847134,1.135004481,289.4846051,327.0345651,0.885180455
14:15:08,49543,NIFTY DEC 2025 FUT,25954,25958.8,4.8,111000,124125,487,628,0.8943,1%,227.93,197.65,1.153200101,25921.88,-1%,25985.03,-4%,120,82,0.775477707,1.153224641,287.732868,322.5391849,0.892086548
14:15:08,49543,NIFTY DEC 2025 FUT,25954,25958.9,4.9,112050,125550,496,624,0.8925,0%,225.91,201.2,1.122813121,25921.86,0%,25985.93,3%,119,84,0.794871795,1.122822581,290.4544413,326.2533512,0.890272668
14:15:09,49543,NIFTY DEC 2025 FUT,25954,25958.9,4.9,111750,125025,492,617,0.8938,0%,227.13,202.63,1.120910033,25922.05,1%,25985.86,0%,120,85,0.797406807,1.120883333,289.6789088,324.8882147,0.891626399
14:15:09,49543,NIFTY DEC 2025 FUT,25952.2,25958.6,6.4,110175,123375,487,618,0.893,0%,226.23,199.64,1.133189742,25921.37,-3%,25984.81,-4%,123,80,0.78802589,1.133211499,285.588694,320.5875934,0.890828903
14:15:09,49543,NIFTY DEC 2025 FUT,25952.3,25958.8,6.5,111450,99900,497,539,1.1156,25%,224.25,185.34,1.209938491,25922.01,2%,25993.75,34%,120,114,0.922077922,1.209876056,288.9008015,259.6775625,1.112536635
14:15:09,49543,NIFTY DEC 2025 FUT,25952.3,25959.3,7,112350,115350,498,546,0.974,-13%,225.6,211.26,1.067878444,25922.42,2%,25988.49,-20%,119,100,0.912087912,1.067879518,291.2383887,299.7772322,0.971516037
