time,type,ltp,volume,oi,ltq,atp,total_buy_qty,total_sell_qty,open,high,low,close,bid_price_1,bid_qty_1,bid_orders_1,ask_price_1,ask_qty_1,ask_orders_1,bid_price_2,bid_qty_2,ask_price_2,ask_qty_2,bid_price_3,bid_qty_3,ask_price_3,ask_qty_3,bid_price_4,bid_qty_4,ask_price_4,ask_qty_4,bid_price_5,bid_qty_5,ask_price_5,ask_qty_5
2025-12-29 12:48:04.169285,full,25977.599609375,3340725,11154825,75,26024.009765625,303150,419700,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,525,4,25979.80078125,75,1,25974.900390625,225,25980.0,450,25974.80078125,675,25981.0,75,25974.69921875,1200,25981.80078125,600,25974.599609375,2700,25981.900390625,675
2025-12-29 12:48:05.263106,full,25977.599609375,3340725,11154825,75,26024.009765625,302550,419700,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,525,4,25979.80078125,75,1,25974.900390625,225,25980.0,450,25974.80078125,450,25980.900390625,600,25974.69921875,1350,25981.0,75,25974.599609375,2625,25981.80078125,600
2025-12-29 12:48:05.773827,full,25977.599609375,3340725,11154825,75,26024.009765625,301950,420075,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,675,5,25979.80078125,75,1,25974.900390625,75,25979.900390625,75,25974.80078125,525,25980.0,450,25974.69921875,825,25980.900390625,600,25974.599609375,2625,25981.0,75
2025-12-29 12:48:06.866858,full,25977.0,3340950,11154825,75,26024.009765625,294900,422175,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,525,4,25979.0,150,1,25974.80078125,75,25979.69921875,75,25974.69921875,300,25979.80078125,75,25974.599609375,450,25979.900390625,75,25974.5,825,25980.0,525
2025-12-29 12:48:07.368965,full,25977.0,3341100,11154825,75,26024.0,300000,421500,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,525,4,25975.80078125,75,1,25974.80078125,75,25979.0,150,25974.69921875,150,25979.69921875,75,25974.599609375,450,25979.80078125,75,25974.5,1125,25979.900390625,75
2025-12-29 12:48:08.673359,full,25977.0,3341250,11154825,75,26024.0,297450,421050,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.80078125,225,2,25979.0,150,1,25975.0,375,25979.69921875,75,25974.599609375,525,25979.80078125,75,25974.5,1050,25979.900390625,75,25974.400390625,600,25980.0,450
2025-12-29 12:48:09.175467,full,25975.80078125,3341325,11154825,75,26024.0,296775,420225,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.80078125,150,1,25979.0,150,1,25975.0,375,25979.69921875,75,25974.69921875,150,25979.80078125,75,25974.599609375,525,25979.900390625,75,25974.5,1125,25980.0,375
2025-12-29 12:48:10.278020,full,25975.0,3341625,11154825,75,26024.0,300675,420375,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.80078125,75,1,25974.80078125,300,25979.900390625,75,25974.599609375,675,25980.0,375,25974.5,1650,25980.19921875,75,25974.400390625,1200,25980.900390625,600
2025-12-29 12:48:10.787162,full,25975.0,3341625,11154825,75,26024.0,301200,419100,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.80078125,75,1,25974.80078125,300,25979.900390625,75,25974.599609375,525,25980.0,375,25974.5,1800,25980.19921875,75,25974.400390625,1650,25980.900390625,600
2025-12-29 12:48:11.870998,full,25975.0,3341625,11154825,75,26024.0,300600,417525,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.80078125,75,1,25974.80078125,150,25979.900390625,75,25974.599609375,450,25980.0,375,25974.5,1725,25980.19921875,75,25974.400390625,1875,25980.900390625,600
2025-12-29 12:48:12.371003,full,25975.0,3341625,11154825,75,26024.0,302400,417075,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25976.5,75,1,25975.0,300,25979.80078125,75,25974.80078125,450,25979.900390625,75,25974.599609375,600,25980.0,375,25974.5,1800,25980.19921875,75
2025-12-29 12:48:13.673484,full,25976.5,3341700,11154825,75,26024.0,299475,417825,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25976.5,75,1,25975.0,300,25979.80078125,75,25974.900390625,75,25979.900390625,75,25974.80078125,450,25980.0,375,25974.599609375,450,25980.099609375,600
2025-12-29 12:48:14.174992,full,25977.099609375,3341850,11154825,75,26023.990234375,298350,418275,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25978.0,75,1,25975.0,300,25979.5,75,25974.80078125,150,25979.80078125,675,25974.599609375,450,25979.900390625,675,25974.5,1575,25980.0,375
2025-12-29 12:48:15.283998,full,25977.099609375,3341850,11154825,75,26023.990234375,294900,419100,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,375,4,25978.0,75,1,25974.80078125,150,25979.5,75,25974.599609375,75,25979.80078125,675,25974.5,1575,25979.900390625,675,25974.400390625,900,25980.0,375
2025-12-29 12:48:15.787255,full,25978.0,3342000,11154825,75,26023.990234375,286725,422400,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,375,4,25979.69921875,600,1,25974.5,75,25979.80078125,675,25974.099609375,900,25979.900390625,75,25974.0,1275,25980.0,375,25973.900390625,975,25980.30078125,75
2025-12-29 12:48:16.884413,full,25978.0,3342000,11154825,75,26023.990234375,293475,423150,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,375,4,25979.69921875,600,1,25974.099609375,150,25979.80078125,675,25974.0,750,25979.900390625,75,25973.900390625,750,25980.0,375,25973.80078125,150,25980.30078125,75
2025-12-29 12:48:17.381521,full,25976.099609375,3342150,11154825,75,26023.990234375,291450,423225,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.69921875,600,2,25974.0,75,25979.80078125,675,25973.900390625,75,25979.900390625,150,25973.80078125,75,25980.0,375,25973.69921875,375,25981.0,600
2025-12-29 12:48:18.477140,full,25976.099609375,3342150,11154825,75,26023.990234375,296400,424200,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.69921875,600,2,25974.0,75,25979.80078125,675,25973.69921875,375,25979.900390625,150,25973.599609375,375,25980.0,375,25973.5,1125,25981.0,825
2025-12-29 12:48:19.179060,full,25976.099609375,3342150,11154825,75,26023.990234375,302925,420825,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25979.30078125,75,1,25974.0,225,25979.69921875,600,25973.900390625,450,25979.80078125,675,25973.80078125,900,25979.900390625,150,25973.69921875,1725,25980.0,375
2025-12-29 12:48:20.291427,full,25977.099609375,3342825,11154825,75,26023.98046875,303975,421800,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,150,2,25976.900390625,75,1,25974.69921875,75,25979.30078125,75,25974.30078125,300,25979.80078125,75,25974.099609375,225,25979.900390625,750,25974.0,300,25980.0,375
2025-12-29 12:48:20.794103,full,25977.099609375,3342825,11154825,75,26023.98046875,302625,420150,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25976.900390625,75,1,25974.69921875,75,25979.80078125,75,25974.30078125,300,25979.900390625,225,25974.19921875,150,25980.0,450,25974.099609375,150,25980.900390625,600
2025-12-29 12:48:21.898666,full,25977.099609375,3342825,11154825,75,26023.98046875,302475,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,300,3,25976.900390625,75,1,25974.5,75,25979.69921875,600,25974.19921875,150,25979.80078125,675,25974.099609375,450,25979.900390625,225,25974.0,675,25980.0,450
2025-12-29 12:48:22.384353,full,25975.0,3342900,11154825,75,26023.98046875,300225,421800,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,225,2,25979.69921875,600,1,25974.400390625,75,25979.80078125,675,25974.19921875,150,25979.900390625,225,25974.099609375,75,25980.0,450,25974.0,675,25981.0,75
2025-12-29 12:48:23.498593,full,25976.30078125,3343875,11154825,75,26023.9609375,296250,422625,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.30078125,75,1,25979.69921875,600,1,25974.19921875,150,25979.80078125,675,25974.099609375,75,25979.900390625,225,25974.0,300,25980.0,450,25973.900390625,375,25981.0,75
2025-12-29 12:48:23.992654,full,25976.30078125,3343875,11154825,75,26023.9609375,291825,422850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.30078125,75,1,25979.5,75,1,25974.19921875,150,25979.69921875,600,25974.0,150,25979.80078125,675,25973.900390625,150,25979.900390625,150,25973.80078125,750,25980.0,450
2025-12-29 12:48:25.100153,full,25976.30078125,3344100,11154825,75,26023.9609375,295275,422400,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.5,75,1,25976.30078125,75,1,25974.19921875,150,25979.400390625,600,25974.099609375,300,25979.5,75,25974.0,150,25979.69921875,600,25973.900390625,150,25979.80078125,75
2025-12-29 12:48:25.799964,full,25977.400390625,3344700,11154825,75,26023.94921875,299250,422400,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.30078125,300,4,25977.400390625,75,1,25974.19921875,150,25979.30078125,75,25974.0,300,25979.69921875,600,25973.900390625,450,25979.80078125,675,25973.80078125,975,25979.900390625,150
2025-12-29 12:48:26.703661,full,25974.599609375,3345225,11154825,75,26023.94921875,298350,422475,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25979.30078125,75,1,25974.19921875,150,25979.69921875,600,25974.0,150,25979.80078125,675,25973.900390625,375,25979.900390625,150,25973.80078125,1125,25980.0,450
2025-12-29 12:48:27.398020,full,25974.599609375,3345225,11154825,75,26023.94921875,298650,423000,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25979.599609375,75,1,25974.19921875,150,25979.80078125,75,25974.0,300,25979.900390625,750,25973.900390625,375,25980.0,450,25973.80078125,1350,25980.900390625,600
2025-12-29 12:48:28.494655,full,25974.599609375,3345225,11154825,75,26023.94921875,300975,422100,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25979.599609375,75,1,25974.19921875,150,25979.80078125,675,25974.099609375,150,25979.900390625,750,25974.0,450,25980.0,450,25973.900390625,675,25981.0,75
2025-12-29 12:48:29.008631,full,25974.599609375,3345225,11154825,75,26023.94921875,301200,421800,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,150,2,25979.599609375,75,1,25974.19921875,150,25979.80078125,75,25974.099609375,150,25979.900390625,750,25974.0,525,25980.0,450,25973.900390625,675,25980.900390625,600
2025-12-29 12:48:30.106547,full,25974.599609375,3345225,11154825,75,26023.94921875,300450,421800,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,75,1,25979.599609375,75,1,25974.599609375,75,25979.80078125,675,25974.19921875,150,25979.900390625,750,25974.099609375,75,25980.0,450,25974.0,600,25981.0,75
2025-12-29 12:48:30.608485,full,25976.69921875,3345750,11154825,75,26023.939453125,294000,421350,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,150,2,25977.099609375,75,1,25974.599609375,75,25979.5,600,25974.19921875,450,25979.599609375,75,25974.099609375,75,25979.69921875,600,25974.0,450,25979.80078125,75
2025-12-29 12:48:31.706049,full,25976.69921875,3345750,11154825,75,26023.939453125,295725,420600,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25977.099609375,75,1,25974.69921875,225,25979.5,600,25974.19921875,150,25979.599609375,75,25974.099609375,375,25979.69921875,600,25974.0,300,25979.80078125,75
2025-12-29 12:48:32.208102,full,25976.69921875,3345750,11154825,75,26023.939453125,296400,420675,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25977.099609375,75,1,25974.69921875,225,25979.69921875,600,25974.19921875,450,25979.80078125,675,25974.099609375,75,25979.900390625,150,25974.0,450,25980.0,450
2025-12-29 12:48:33.313427,full,25975.099609375,3345900,11154825,75,26023.939453125,297300,420600,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.900390625,75,1,25974.69921875,75,25979.69921875,600,25974.30078125,300,25979.80078125,675,25974.099609375,225,25979.900390625,150,25974.0,600,25980.0,450
2025-12-29 12:48:34.007753,full,25975.099609375,3345900,11154825,75,26023.939453125,297225,420525,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.900390625,75,1,25974.69921875,75,25978.900390625,75,25974.30078125,300,25979.69921875,600,25974.19921875,150,25979.80078125,675,25974.099609375,75,25979.900390625,150
2025-12-29 12:48:35.103051,full,25974.19921875,3346650,11154825,75,26023.9296875,300600,420600,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.69921875,75,1,25976.099609375,150,2,25974.19921875,300,25976.30078125,75,25974.099609375,75,25979.400390625,600,25974.0,300,25979.5,75,25973.900390625,900,25979.69921875,600
2025-12-29 12:48:35.602862,full,25974.19921875,3346875,11154825,75,26023.919921875,296625,419850,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.900390625,75,1,25979.099609375,75,1,25975.099609375,75,25979.400390625,600,25974.099609375,75,25979.5,75,25974.0,300,25979.69921875,600,25973.900390625,675,25979.80078125,75
2025-12-29 12:48:36.710391,full,25975.900390625,3347025,11154825,75,26023.919921875,298800,420525,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25979.099609375,75,1,25974.099609375,75,25979.400390625,600,25974.0,300,25979.5,75,25973.900390625,675,25979.69921875,600,25973.80078125,1800,25979.80078125,75
2025-12-29 12:48:37.216583,full,25975.900390625,3347025,11154825,75,26023.919921875,301950,421350,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25975.30078125,75,1,25974.69921875,75,25979.400390625,600,25974.099609375,225,25979.5,150,25974.0,300,25979.69921875,600,25973.900390625,675,25979.80078125,75
2025-12-29 12:48:38.320200,full,25975.099609375,3347100,11154825,75,26023.919921875,301875,421500,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.30078125,75,1,25974.69921875,75,25979.400390625,600,25974.099609375,300,25979.5,150,25974.0,375,25979.69921875,600,25973.900390625,750,25979.80078125,75
2025-12-29 12:48:38.821790,full,25975.099609375,3347100,11154825,75,26023.919921875,301875,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.30078125,75,1,25974.69921875,75,25978.30078125,75,25974.099609375,375,25979.400390625,600,25974.0,375,25979.5,75,25973.900390625,300,25979.69921875,600
2025-12-29 12:48:39.928513,full,25975.0,3347175,11154825,75,26023.919921875,297225,421275,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.30078125,75,1,25978.30078125,75,1,25974.0,225,25979.5,75,25973.900390625,600,25979.69921875,600,25973.80078125,975,25979.80078125,675,25973.69921875,1125,25979.900390625,150
2025-12-29 12:48:40.616459,full,25975.69921875,3347625,11154825,75,26023.91015625,299025,421275,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,3,25979.400390625,600,1,25973.900390625,300,25979.5,150,25973.80078125,1050,25979.69921875,600,25973.69921875,1350,25979.80078125,75,25973.599609375,1275,25979.900390625,150
2025-12-29 12:48:41.710211,full,25976.099609375,3347700,11154825,75,26023.91015625,297975,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25979.400390625,600,1,25973.900390625,75,25979.5,150,25973.80078125,1050,25979.69921875,600,25973.69921875,1200,25979.80078125,75,25973.599609375,975,25979.900390625,150
2025-12-29 12:48:42.216210,full,25976.099609375,3347700,11154825,75,26023.91015625,298125,420450,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25979.19921875,600,1,25973.900390625,75,25979.30078125,75,25973.80078125,600,25979.400390625,600,25973.69921875,1125,25979.5,75,25973.599609375,1050,25979.80078125,75
2025-12-29 12:48:43.321236,full,25976.099609375,3347700,11154825,75,26023.91015625,300900,420675,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,3,25979.30078125,75,1,25973.900390625,450,25979.5,75,25973.80078125,600,25979.69921875,600,25973.69921875,1200,25979.80078125,675,25973.599609375,2400,25979.900390625,150
2025-12-29 12:48:43.836313,full,25976.099609375,3347700,11154825,75,26023.91015625,300825,421650,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25979.19921875,600,1,25973.900390625,150,25979.30078125,75,25973.80078125,675,25979.400390625,600,25973.69921875,1125,25979.5,75,25973.599609375,2475,25979.80078125,75
2025-12-29 12:48:44.929075,full,25976.5,3348075,11154825,75,26023.900390625,295650,421650,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,75,1,25976.30078125,75,1,25974.599609375,150,25979.19921875,600,25974.099609375,300,25979.30078125,75,25974.0,75,25979.400390625,600,25973.900390625,150,25979.5,75
2025-12-29 12:48:45.616382,full,25976.5,3348075,11154825,75,26023.900390625,294600,421275,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,75,1,25976.0,75,1,25974.599609375,150,25976.099609375,75,25974.099609375,300,25979.30078125,75,25974.0,75,25979.400390625,600,25973.900390625,300,25979.5,75
2025-12-29 12:48:46.523734,full,25974.69921875,3348150,11154825,75,26023.900390625,296325,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,150,1,25976.099609375,75,1,25974.599609375,75,25979.30078125,75,25974.099609375,300,25979.400390625,600,25974.0,150,25979.5,75,25973.900390625,600,25979.69921875,600
2025-12-29 12:48:47.227015,full,25974.69921875,3348375,11154825,75,26023.900390625,295800,419850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,75,1,25976.0,75,1,25974.599609375,75,25979.30078125,75,25974.099609375,300,25979.5,75,25974.0,150,25979.69921875,600,25973.900390625,600,25979.80078125,675
2025-12-29 12:48:48.320848,full,25977.400390625,3348750,11154825,75,26023.890625,297150,420075,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25979.30078125,75,1,25973.900390625,600,25979.400390625,600,25973.80078125,600,25979.5,75,25973.69921875,900,25979.69921875,600,25973.599609375,750,25979.80078125,75
2025-12-29 12:48:48.836074,full,25977.400390625,3348750,11154825,75,26023.890625,297150,419775,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25979.5,75,1,25973.900390625,600,25979.69921875,600,25973.80078125,600,25979.80078125,675,25973.69921875,1050,25979.900390625,150,25973.599609375,750,25980.0,525
2025-12-29 12:48:49.928913,full,25979.69921875,3348975,11154825,150,26023.890625,303000,418725,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,75,1,25979.80078125,75,1,25974.30078125,225,25979.900390625,150,25974.19921875,75,25980.0,525,25974.099609375,300,25980.5,600,25974.0,675,25980.599609375,75
2025-12-29 12:48:50.633026,full,25979.69921875,3348975,11154825,150,26023.890625,303600,417525,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,75,1,25978.900390625,75,1,25974.30078125,225,25979.80078125,75,25974.19921875,75,25979.900390625,75,25974.099609375,450,25980.0,525,25974.0,1425,25980.099609375,75
2025-12-29 12:48:51.540178,full,25979.69921875,3348975,11154825,150,26023.890625,302925,418875,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,75,1,25978.900390625,75,1,25974.400390625,75,25979.80078125,75,25974.30078125,75,25979.900390625,75,25974.19921875,75,25980.0,525,25974.099609375,1200,25980.099609375,75
2025-12-29 12:48:52.233978,full,25979.69921875,3348975,11154825,150,26023.890625,303300,418650,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,150,2,25978.900390625,75,1,25974.400390625,75,25979.80078125,75,25974.30078125,150,25979.900390625,75,25974.19921875,450,25980.0,525,25974.099609375,1050,25980.099609375,75
2025-12-29 12:48:53.338251,full,25979.69921875,3348975,11154825,150,26023.890625,302175,417750,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.900390625,75,1,25978.900390625,75,1,25974.80078125,75,25979.80078125,75,25974.599609375,75,25979.900390625,75,25974.5,300,25980.0,525,25974.400390625,300,25980.099609375,75
2025-12-29 12:48:53.836602,full,25979.900390625,3349350,11154825,75,26023.890625,301425,418425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.900390625,225,3,25977.30078125,75,1,25974.80078125,300,25980.0,525,25974.599609375,600,25980.80078125,75,25974.5,300,25981.0,75,25974.400390625,225,25981.400390625,600
2025-12-29 12:48:54.928190,full,25979.900390625,3349350,11154825,75,26023.890625,297975,418350,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.900390625,225,3,25977.30078125,75,1,25974.80078125,300,25980.0,525,25974.599609375,600,25980.69921875,600,25974.5,300,25980.80078125,75,25974.400390625,225,25980.900390625,600
2025-12-29 12:48:55.634416,full,25976.80078125,3349875,11154825,75,26023.880859375,302250,418875,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.900390625,75,1,25976.30078125,75,1,25974.900390625,75,25980.0,525,25974.80078125,300,25980.30078125,75,25974.599609375,750,25980.900390625,600,25974.5,150,25981.0,75
2025-12-29 12:48:56.544484,full,25976.0,3350025,11154825,75,26023.880859375,302250,420525,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.900390625,75,1,25975.599609375,75,1,25974.80078125,300,25980.0,525,25974.599609375,600,25980.30078125,75,25974.5,300,25980.900390625,600,25974.400390625,375,25981.0,75
2025-12-29 12:48:57.247536,full,25977.599609375,3350250,11154825,75,26023.869140625,298050,421875,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.0,75,1,25978.599609375,75,1,25975.599609375,75,25980.0,525,25974.599609375,600,25980.900390625,600,25974.5,75,25981.0,75,25974.400390625,300,25981.80078125,600
2025-12-29 12:48:58.349151,full,25977.599609375,3350250,11154825,75,26023.869140625,296475,423225,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.099609375,75,1,25978.599609375,75,1,25976.0,75,25980.0,525,25974.599609375,600,25980.900390625,600,25974.5,75,25981.0,75,25974.400390625,375,25981.69921875,600
2025-12-29 12:48:58.838413,full,25977.599609375,3350250,11154825,75,26023.869140625,291300,423675,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.099609375,75,1,25980.0,525,5,25976.0,75,25980.69921875,600,25974.599609375,525,25980.80078125,75,25974.5,75,25980.900390625,600,25974.400390625,225,25981.0,75
2025-12-29 12:48:59.937346,full,25976.900390625,3350550,11154825,75,26023.869140625,294525,424050,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.099609375,75,1,25979.400390625,375,1,25976.0,75,25980.0,525,25974.599609375,375,25980.69921875,600,25974.400390625,150,25980.80078125,75,25974.30078125,150,25980.900390625,600
2025-12-29 12:49:00.652486,full,25976.900390625,3350550,11154825,75,26023.869140625,291750,424050,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.19921875,75,1,25979.400390625,375,1,25976.099609375,75,25979.900390625,600,25974.400390625,150,25980.0,525,25974.30078125,150,25980.30078125,600,25974.19921875,225,25980.400390625,75
2025-12-29 12:49:01.539086,full,25976.900390625,3350550,11154825,75,26023.869140625,295650,423525,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.19921875,150,2,25979.400390625,375,1,25974.400390625,150,25980.0,525,25974.30078125,150,25980.30078125,600,25974.19921875,750,25980.400390625,75,25974.099609375,1275,25980.5,600
2025-12-29 12:49:02.256645,full,25979.400390625,3350700,11154825,150,26023.869140625,296475,422025,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.19921875,150,2,25979.400390625,225,1,25974.400390625,150,25980.0,525,25974.30078125,150,25980.30078125,600,25974.19921875,750,25980.400390625,75,25974.099609375,1275,25980.5,600
2025-12-29 12:49:03.156763,full,25979.400390625,3350700,11154825,150,26023.869140625,295875,420975,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.19921875,150,2,25979.400390625,225,1,25974.400390625,150,25979.900390625,600,25974.30078125,150,25980.0,525,25974.19921875,600,25980.30078125,600,25974.099609375,1200,25980.400390625,75
2025-12-29 12:49:03.848062,full,25979.30078125,3350775,11154825,75,26023.869140625,284625,421725,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.30078125,75,1,25979.30078125,75,1,25975.0,75,25979.400390625,225,25974.400390625,75,25979.900390625,600,25974.19921875,450,25980.0,525,25974.099609375,375,25980.5,600
2025-12-29 12:49:04.754991,full,25979.30078125,3350775,11154825,75,26023.869140625,292875,421275,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.30078125,75,1,25979.30078125,75,1,25975.0,75,25979.400390625,225,25974.19921875,450,25979.900390625,600,25974.099609375,375,25980.0,525,25974.0,1050,25980.5,600
2025-12-29 12:49:05.446836,full,25979.30078125,3350775,11154825,75,26023.869140625,291375,422100,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.30078125,75,1,25979.400390625,225,1,25975.0,75,25979.900390625,600,25974.19921875,375,25980.0,1125,25974.099609375,375,25980.099609375,75,25974.0,825,25980.599609375,75
2025-12-29 12:49:06.360453,full,25979.30078125,3350775,11154825,75,26023.869140625,293550,422100,26080.0,26100.19921875,25972.400390625,26060.19921875,25976.30078125,75,1,25979.30078125,75,1,25975.0,75,25979.400390625,225,25974.0,675,25979.900390625,600,25973.900390625,150,25980.0,1050,25973.80078125,300,25980.099609375,75
2025-12-29 12:49:07.067573,full,25979.30078125,3350775,11154825,75,26023.869140625,287925,423450,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,75,1,25979.19921875,75,1,25974.19921875,75,25979.30078125,675,25974.0,150,25979.400390625,225,25973.599609375,600,25979.900390625,600,25973.5,600,25980.0,525
2025-12-29 12:49:07.954017,full,25979.30078125,3350775,11154825,75,26023.869140625,278175,423975,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,150,2,25979.099609375,675,2,25974.099609375,75,25979.19921875,675,25974.0,75,25979.30078125,75,25973.099609375,75,25979.400390625,225,25973.0,375,25980.0,525
2025-12-29 12:49:08.656281,full,25980.0,3352650,11154825,75,26023.83984375,292050,425925,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,150,2,25979.5,150,2,25974.099609375,75,25979.80078125,75,25974.0,75,25979.900390625,750,25973.099609375,75,25980.0,225,25973.0,1125,25980.19921875,600
2025-12-29 12:49:09.754221,full,25980.0,3352650,11154825,75,26023.83984375,295575,424200,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.099609375,150,2,25978.0,75,1,25974.099609375,75,25979.5,150,25974.0,75,25980.0,225,25973.400390625,75,25980.400390625,600,25973.19921875,750,25980.5,1800
2025-12-29 12:49:10.469072,full,25980.0,3352650,11154825,75,26023.83984375,295425,424200,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.19921875,150,2,25978.0,75,1,25974.099609375,75,25979.5,75,25974.0,75,25979.900390625,75,25973.400390625,75,25980.0,225,25973.30078125,150,25980.400390625,600
2025-12-29 12:49:11.366285,full,25978.0,3352725,11154825,75,26023.83984375,294075,424950,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.19921875,75,1,25979.400390625,75,1,25974.099609375,75,25979.900390625,75,25974.0,75,25980.0,225,25973.400390625,75,25980.30078125,600,25973.30078125,150,25980.400390625,675
2025-12-29 12:49:12.071670,full,25978.0,3352725,11154825,75,26023.83984375,293400,424650,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.19921875,75,1,25979.400390625,75,1,25974.099609375,75,25979.80078125,75,25974.0,75,25980.0,225,25973.400390625,75,25980.30078125,600,25973.099609375,75,25980.400390625,675
2025-12-29 12:49:12.970657,full,25978.0,3352725,11154825,75,26023.83984375,295050,423900,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.19921875,75,1,25979.400390625,75,1,25974.099609375,75,25979.80078125,75,25974.0,75,25980.0,225,25973.099609375,750,25980.30078125,600,25973.0,1425,25980.400390625,675
2025-12-29 12:49:13.674371,full,25978.0,3352725,11154825,75,26023.83984375,296175,420750,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.19921875,75,1,25979.400390625,75,1,25974.099609375,75,25979.69921875,75,25974.0,75,25980.0,225,25973.30078125,75,25980.400390625,675,25973.19921875,900,25980.5,1575
